horse_id,race_date,venue,weather,race_number,race_name,race_id,race_grade,head_count,bracket_number,horse_number,finish_position,jockey_name,basis_weight,distance_m,track_surface,track_condition,finish_time_str,finish_time_seconds,margin_str,margin_seconds,passing_order,last_3f_time,win_odds,popularity,horse_weight,horse_weight_change
2020102734,2023-08-20,3新潟4,晴,6,3歳未勝利,202304030406,,18,8,18,54.0,3,3.0,,,,54,,芝1400,,,,,1216.0,0.0,
2020102734,2023-07-29,2新潟1,晴,7,3歳未勝利,202304020107,,17,8,16,135.0,7,2.0,,,,54,,芝1400,,,,,1212.0,0.0,
2020102734,2023-07-09,2福島4,曇,2,3歳未勝利,202303020402,,15,7,13,37.0,3,3.0,,,,54,,ダ1700,,,,,1484.0,0.0,
2020102734,2023-06-18,3東京6,晴,2,3歳未勝利,202305030602,,16,1,1,31.0,2,3.0,,,,54,,ダ1600,,,,,1385.0,0.0,
2020102734,2023-05-27,2東京11,晴,1,3歳未勝利,202305021101,,16,8,15,21.0,1,3.0,,,,51,,ダ1600,,,,,1394.0,0.0,
2020102734,2023-05-07,2東京6,曇,1,3歳未勝利,202305020601,,16,3,5,111.0,4,2.0,,,,51,,ダ1400,,,,,1267.0,0.0,
2020103435,2025-01-05,1中京1,晴,8,4歳以上2勝クラス,202507010108,,16,3,6,755.0,13,13.0,,,,56,,ダ1200,,,,,1135.0,1.0,
2020103435,2024-12-01,4中京2,晴,10,クロフネC(2勝クラス),202407040210,,16,1,1,364.0,9,15.0,,,,56,,ダ1200,,,,,1129.0,2.0,
2020103435,2024-05-19,2東京10,曇,12,三峰山特別(2勝クラス),202405021012,,15,5,8,170.0,8,14.0,,,,56,,ダ1600,,,,,1396.0,2.0,
2020103435,2024-03-10,1阪神6,晴,12,4歳以上2勝クラス,202409010612,,13,3,3,49.0,3,9.0,,,,56,,ダ1200,,,,,1137.0,1.0,
2020103435,2024-01-27,2京都1,晴,9,4歳以上2勝クラス,202408020109,,16,2,4,30.0,1,6.0,,,,56,,ダ1200,,,,,1122.0,0.0,
2020103435,2023-12-28,5中山9,晴,10,ベストウィッシュC(2勝クラス),202306050910,,16,2,4,100.0,6,4.0,,,,55,,ダ1200,,,,,1113.0,0.0,
2020103435,2023-12-03,4中京2,晴,2,3歳以上1勝クラス,202307040202,,16,2,3,50.0,2,1.0,,,,55,,ダ1200,,,,,1120.0,,
2020103435,2023-10-21,2京都6,曇,6,3歳以上1勝クラス,202308020606,,14,7,11,38.0,1,7.0,,,,55,,ダ1200,,,,,1135.0,1.0,
2020103435,2023-10-09,2京都3,曇,8,3歳以上1勝クラス,202308020308,,16,1,2,114.0,5,2.0,,,,55,,ダ1200,,,,,1130.0,0.0,
2020103435,2023-05-28,2東京12,晴,5,3歳1勝クラス,202305021205,,16,7,14,1122.0,11,16.0,,,,54,,ダ1600,,,,,1408.0,4.0,
2020103435,2023-04-16,3中山8,晴,5,3歳1勝クラス,202306030805,,16,2,4,131.0,6,14.0,,,,54,,ダ1200,,,,,1127.0,2.0,
2020103435,2023-03-19,2中山8,晴,4,3歳1勝クラス,202306020804,,16,8,16,62.0,3,3.0,,,,54,,ダ1200,,,,,1107.0,0.0,
2020103435,2023-01-28,1中京9,晴,2,3歳未勝利,202307010902,,12,2,2,21.0,1,1.0,,,,54,,ダ1200,,,,,1133.0,,
2020103435,2022-12-25,6阪神8,晴,2,2歳未勝利,202209060802,,16,3,6,46.0,2,7.0,,,,54,,ダ1400,,,,,1275.0,0.0,
2020103435,2022-12-03,6中京1,晴,2,2歳未勝利,202207060102,,16,7,14,30.0,1,3.0,,,,54,,ダ1400,,,,,1269.0,0.0,
2020103435,2022-10-01,5中京8,晴,1,2歳未勝利,202207050801,,15,8,15,86.0,3,2.0,,,,54,,ダ1400,,,,,1263.0,0.0,
2020103435,2022-09-04,2札幌8,晴,2,2歳未勝利,202201020802,,14,2,2,299.0,8,5.0,,,,54,,芝1500,,,,,1310.0,0.0,
2020103435,2022-08-13,2札幌1,曇,5,2歳新馬,202201020105,,14,8,14,167.0,7,6.0,,,,54,,芝1500,,,,,1317.0,0.0,
2021100018,2023-11-18,3京都5,曇,3,2歳未勝利,202308030503,,12,4,4,6429.0,12,12.0,,,,52,,芝1600,,,,,1386.0,2.0,
2021100018,2023-10-29,2京都9,晴,3,2歳未勝利,202308020903,,13,5,6,3714.0,13,12.0,,,,52,,芝1600,,,,,1376.0,3.0,
2021100018,2023-10-09,2京都3,曇,4,2歳新馬,202308020304,,17,8,17,1411.0,15,16.0,,,,52,,芝1400,,,,,1257.0,3.0,
2021100953,2025-10-18,4東京6,曇,11,富士S(GII),202505040611,,14,2,2,159.0,5,9.0,,,,57,,芝1600,,,,,1325.0,0.0,
2021100953,2025-08-17,3中京8,晴,7,中京記念(GIII),202507030807,,12,6,7,58.0,4,7.0,,,,58,,芝1600,,,,,1327.0,0.0,
2021100953,2025-06-08,3東京2,曇,11,安田記念(GI),202505030211,,18,7,14,130.0,5,9.0,,,,58,,芝1600,,,,,1333.0,0.0,
2021100953,2025-02-09,1東京4,晴,11,東京新聞杯(GIII),202505010411,,16,6,12,74.0,3,1.0,,,,57,,芝1600,,,,,1326.0,,
2021100953,2025-01-05,1中京1,晴,11,スポニチ賞京都金杯(GIII),202507010111,,16,8,16,69.0,4,2.0,,,,57,,芝1600,,,,,1336.0,0.0,
2021100953,2024-11-23,5東京7,晴,11,キャピタルS(L),202405050711,,18,5,9,196.0,8,1.0,,,,56,,芝1600,,,,,1323.0,0.0,
2021100953,2024-10-26,4東京7,曇,10,キングカメハメハM(3勝クラス),202405040710,,7,4,4,26.0,1,1.0,,,,56,,芝1600,,,,,1336.0,0.0,
2021100953,2024-05-05,2東京6,晴,11,NHKマイルC(GI),202405020611,,18,5,10,2033.0,14,8.0,,,,57,,芝1600,,,,,1334.0,1.0,
2021100953,2024-04-14,3中山8,晴,11,皐月賞(GI),202406030811,,17,8,18,2752.0,17,16.0,,,,57,,芝2000,,,,,1592.0,2.0,
2021100953,2024-03-17,2中山8,晴,11,フジTVスプリングS(GII),202406020811,,10,3,3,58.0,2,9.0,,,,57,,芝1800,,,,,1503.0,0.0,
2021100953,2024-02-04,2京都4,晴,11,きさらぎ賞(GIII),202408020411,,12,3,3,284.0,10,2.0,,,,57,,芝1800,,,,,1468.0,0.0,
2021100953,2024-01-08,1京都3,晴,11,日刊スポシンザン記念(GIII),202408010311,,18,7,14,2076.0,17,3.0,,,,57,,芝1600,,,,,1347.0,0.0,
2021100953,2023-12-16,5阪神5,雨,7,2歳未勝利,202309050507,,8,8,8,66.0,4,1.0,,,,56,,芝2000,,,,,2037.0,0.0,
2021100953,2023-11-26,3京都8,曇,3,2歳未勝利,202308030803,,15,7,12,56.0,3,3.0,,,,52,,芝2000,,,,,2029.0,0.0,
2021100953,2023-11-04,3京都1,晴,4,2歳未勝利,202308030104,,8,7,7,445.0,7,3.0,,,,52,,芝2000,,,,,2013.0,0.0,
2021100953,2023-10-09,2京都3,曇,5,2歳新馬,202308020305,,10,8,10,336.0,8,5.0,,,,56,,芝2000,,,,,2064.0,0.0,
2021102667,2025-09-02,盛岡,曇,11,中山優馬賞(B1),202535090211,,11,4,4,1916.0,11,10.0,,,,54,,ダ1600,,,,,1414.0,2.0,
2021102667,2025-08-26,盛岡,曇,5,C2一組,202535082605,,8,6,6,87.0,5,2.0,,,,54,,ダ1400,,,,,1282.0,0.0,
2021102667,2025-06-10,笠松,雨,8,C7,202547061008,,10,6,6,165.0,5,5.0,,,,55,,ダ1600,,,,,1465.0,2.0,
2021102667,2025-05-29,笠松,曇,12,かがり火特別(C),202547052912,,10,7,8,38.0,2,3.0,,,,55,,ダ1400,,,,,1327.0,0.0,
2021102667,2025-05-01,笠松,晴,3,C10・C13組(CC),202547050103,,9,1,1,91.0,4,4.0,,,,55,,ダ1400,,,,,1304.0,1.0,
2021102667,2025-04-14,笠松,晴,6,陽春賞(C),202547041406,,8,4,4,53.0,3,2.0,,,,55,,ダ1400,,,,,1332.0,0.0,
2021102667,2025-04-03,笠松,晴,8,マメザクラ賞(C),202547040308,,6,7,7,,,,,,,55,,ダ1600,,,,,,,
2021102667,2025-03-21,笠松,曇,4,政輝・優里子結婚記念(C),202547032104,,8,8,8,33.0,2,3.0,,,,54,,ダ1400,,,,,1342.0,1.0,
2021102667,2025-01-08,笠松,曇,9,ハボタン特別(C),202547010809,,8,5,5,24.0,1,5.0,,,,54,,ダ1600,,,,,1476.0,0.0,
2021102667,2024-12-12,笠松,晴,5,アイスチューリップ賞(C),202447121205,,8,5,5,48.0,2,1.0,,,,54,,ダ1600,,,,,1453.0,,
2021102667,2024-11-27,笠松,曇,7,C12組,202447112707,,10,5,5,93.0,5,3.0,,,,54,,ダ1400,,,,,1306.0,0.0,
2021102667,2024-11-06,笠松,晴,12,シクラメン特別(C),202447110612,,10,1,1,136.0,6,4.0,,,,54,,ダ1600,,,,,1480.0,1.0,
2021102667,2024-10-08,笠松,曇,8,C18組,202447100808,,9,2,2,43.0,2,1.0,,,,54,,ダ1400,,,,,1325.0,,
2021102667,2024-08-25,2札幌6,晴,4,3歳未勝利,202401020604,,14,6,9,2558.0,13,8.0,,,,55,,ダ1700,,,,,1490.0,1.0,
2021102667,2024-08-10,2札幌1,曇,4,3歳未勝利,202401020104,,14,3,4,5431.0,14,4.0,,,,55,,ダ1700,,,,,1489.0,2.0,
2021102667,2024-07-21,1札幌2,晴,6,3歳未勝利,202401010206,,16,7,13,3356.0,16,15.0,,,,55,,芝2000,,,,,2030.0,2.0,
2021102667,2024-07-06,2福島3,曇,4,3歳未勝利,202403020304,,16,5,9,3187.0,16,11.0,,,,55,,芝2000,,,,,2028.0,1.0,
2021102667,2024-05-04,1新潟3,晴,6,3歳未勝利,202404010306,,15,2,3,1948.0,12,12.0,,,,53,,芝2000,,,,,2061.0,2.0,
2021102667,2024-04-13,1福島3,晴,4,3歳未勝利,202403010304,,16,4,7,2443.0,14,9.0,,,,53,,芝2000,,,,,2029.0,1.0,
2021102667,2024-01-13,1中山4,晴,6,3歳未勝利,202406010406,,17,8,15,6017.0,16,15.0,,,,54,,芝2000,,,,,2034.0,3.0,
2021102667,2023-10-09,4東京3,雨,2,2歳未勝利,202305040302,,13,4,5,4809.0,13,10.0,,,,55,,芝1600,,,,,1373.0,2.0,
2021102667,2023-09-17,4中山4,晴,4,2歳新馬,202306040404,,16,2,4,438.0,10,15.0,,,,53,,芝1200,,,,,1143.0,3.0,
2021102685,2024-08-17,3新潟3,晴,7,3歳未勝利,202404030307,,18,8,16,178.0,6,14.0,,,,55,,芝1600,,,,,1356.0,2.0,
2021102685,2024-06-15,3東京5,晴,3,3歳未勝利,202405030503,,16,4,7,116.0,5,10.0,,,,55,,ダ1600,,,,,1397.0,1.0,
2021102685,2024-05-19,2東京10,曇,4,3歳未勝利,202405021004,,14,6,10,50.0,3,8.0,,,,55,,芝1800,,,,,1486.0,1.0,
2021102685,2024-04-27,2東京3,曇,4,3歳未勝利,202405020304,,17,1,2,214.0,5,3.0,,,,54,,芝1600,,,,,1335.0,0.0,
2021102685,2024-04-14,3中山8,晴,1,3歳未勝利,202406030801,,16,3,6,26.0,1,5.0,,,,55,,ダ1800,,,,,1569.0,1.0,
2021102685,2024-02-24,2中山1,晴,4,3歳未勝利,202406020104,,16,7,13,37.0,1,2.0,,,,55,,ダ1800,,,,,1569.0,0.0,
2021102685,2024-02-03,1東京3,晴,1,3歳未勝利,202405010301,,16,6,12,65.0,4,3.0,,,,55,,ダ1400,,,,,1289.0,2.0,
2021102685,2024-01-06,1中山1,晴,1,3歳未勝利,202406010101,,16,8,16,153.0,6,3.0,,,,55,,ダ1200,,,,,1132.0,0.0,
2021102685,2023-12-10,5中山4,晴,1,2歳未勝利,202306050401,,16,4,8,44.0,2,3.0,,,,55,,ダ1200,,,,,1131.0,1.0,
2021102685,2023-10-28,4東京8,晴,2,2歳未勝利,202305040802,,16,4,8,45.0,2,5.0,,,,55,,ダ1300,,,,,1213.0,2.0,
2021102685,2023-10-09,4東京3,雨,2,2歳未勝利,202305040302,,13,6,8,64.0,3,6.0,,,,54,,芝1600,,,,,1363.0,1.0,
2021102685,2023-06-25,3東京8,晴,5,2歳新馬,202305030805,,16,4,7,36.0,1,4.0,,,,54,,芝1600,,,,,1373.0,0.0,
2021103709,2024-05-17,園田,晴,8,3歳C2,202450051708,,12,1,1,379.0,9,12.0,,,,54,,ダ820,,,,,546.0,3.0,
2021103709,2024-04-25,園田,晴,4,APRILスプリント(C1),202450042504,,12,8,11,1587.0,10,10.0,,,,54,,ダ1230,,,,,1248.0,2.0,
2021103709,2024-04-09,園田,曇,6,3歳C1,202450040906,,10,8,9,615.0,8,9.0,,,,54,,ダ1400,,,,,1378.0,4.0,
2021103709,2023-11-19,3福島6,晴,1,2歳未勝利,202303030601,,16,7,13,3811.0,14,16.0,,,,52,,ダ1150,,,,,1123.0,3.0,
2021103709,2023-10-22,4東京7,晴,2,2歳未勝利,202305040702,,11,3,3,2818.0,11,11.0,,,,54,,芝1600,,,,,1373.0,1.0,
2021103709,2023-10-09,4東京3,雨,2,2歳未勝利,202305040302,,13,8,13,888.0,9,9.0,,,,52,,芝1600,,,,,1370.0,1.0,
2021103709,2023-07-08,2福島3,曇,6,2歳新馬,202303020306,,12,6,8,73.0,4,9.0,,,,54,,芝1200,,,,,1127.0,2.0,
2021105504,2025-10-29,浦和,晴,8,オパール特別(C3),202542102908,,11,8,10,73.0,3,10.0,,,,54,,ダ1400,,,,,1334.0,2.0,
2021105504,2025-10-03,船橋,曇,6,日本一短い鉄道!芝山(C3),202543100306,,11,6,7,30.0,1,7.0,,,,54,,ダ1500,,,,,1403.0,1.0,
2021105504,2025-08-30,船橋,晴,5,馬い!八丈西浜青レモ(C3),202543083005,,8,6,6,27.0,1,2.0,,,,54,,ダ1500,,,,,1392.0,1.0,
2021105504,2025-06-05,船橋,晴,6,馬い!たがやす倶楽部(C2),202543060506,,12,1,1,36.0,3,10.0,,,,54,,ダ1500,,,,,1408.0,0.0,
2021105504,2025-05-08,船橋,晴,3,C3　選抜馬,202543050803,,12,3,3,15.0,1,1.0,,,,54,,ダ1500,,,,,1396.0,,
2021105504,2025-04-02,船橋,曇,3,C3　四組下,202543040203,,12,5,6,19.0,1,2.0,,,,54,,ダ1500,,,,,1395.0,0.0,
2021105504,2025-03-13,船橋,晴,3,C3　三組下,202543031303,,12,4,4,19.0,1,3.0,,,,54,,ダ1500,,,,,1404.0,0.0,
2021105504,2024-12-20,名古屋,晴,6,C16組,202448122006,,11,2,2,33.0,2,2.0,,,,54,,ダ1500,,,,,1379.0,0.0,
2021105504,2024-12-05,名古屋,晴,1,C12組,202448120501,,12,3,3,30.0,1,5.0,,,,54,,ダ920,,,,,571.0,1.0,
2021105504,2024-11-21,名古屋,晴,7,C15組,202448112107,,12,7,10,77.0,3,3.0,,,,54,,ダ1500,,,,,1374.0,0.0,
2021105504,2024-10-30,名古屋,晴,6,C17組,202448103006,,12,4,4,52.0,4,5.0,,,,54,,ダ1500,,,,,1380.0,1.0,
2021105504,2024-10-02,名古屋,晴,5,C18組,202448100205,,12,8,12,166.0,6,2.0,,,,54,,ダ1500,,,,,1365.0,1.0,
2021105504,2024-09-18,名古屋,晴,4,3歳10組,202448091804,,12,8,12,103.0,4,2.0,,,,54,,ダ1500,,,,,1374.0,0.0,
2021105504,2024-07-25,名古屋,小雨,5,3歳9組,202448072505,,12,3,3,56.0,3,6.0,,,,54,,ダ1500,,,,,1375.0,0.0,
2021105504,2024-07-12,名古屋,雨,4,3歳8組,202448071204,,12,5,5,73.0,3,4.0,,,,54,,ダ1500,,,,,1366.0,0.0,
2021105504,2024-06-27,名古屋,晴,1,3歳10組,202448062701,,12,6,7,21.0,2,2.0,,,,54,,ダ1400,,,,,1296.0,0.0,
2021105504,2024-06-17,名古屋,曇,3,3歳13組,202448061703,,12,3,3,60.0,3,3.0,,,,54,,ダ1500,,,,,1379.0,0.0,
2021105504,2024-05-31,名古屋,曇,3,3歳10組,202448053103,,12,7,9,48.0,3,8.0,,,,54,,ダ1500,,,,,1378.0,2.0,
2021105504,2024-03-16,2中山7,晴,5,3歳未勝利,202406020705,,17,5,10,3990.0,16,17.0,,,,52,,芝2200,,,,,2183.0,2.0,
2021105504,2024-02-17,2小倉3,晴,1,3歳未勝利,202410020301,,16,7,13,906.0,9,12.0,,,,55,,ダ1700,,,,,1504.0,2.0,
2021105504,2023-11-11,5東京3,曇,1,2歳未勝利,202305050301,,15,6,11,112.0,5,14.0,,,,55,,ダ1600,,,,,1436.0,4.0,
2021105504,2023-10-09,4東京3,雨,1,2歳未勝利,202305040301,,13,7,10,166.0,6,6.0,,,,55,,ダ1600,,,,,1391.0,1.0,
2021105504,2023-09-23,4中山6,曇,5,2歳新馬,202306040605,,16,3,5,469.0,10,8.0,,,,55,,芝1600,,,,,1395.0,1.0,
2021106792,2025-08-05,金沢,曇,6,リワメモ感謝祭杯20(C2),202546080506,,9,6,6,30.0,1,4.0,,,,55,,ダ1400,,,,,1321.0,1.0,
2021106792,2025-07-20,金沢,晴,5,祝!結婚★広暉君のな(C2),202546072005,,9,2,2,64.0,3,4.0,,,,55,,ダ1400,,,,,1316.0,1.0,
2021106792,2025-07-07,金沢,晴,6,20歳のお誕生日記念(C2特別),202546070706,,9,2,2,66.0,4,3.0,,,,55,,ダ1500,,,,,1380.0,0.0,
2021106792,2025-06-23,金沢,雨,4,フミヨリ先生誕生日記(C2),202546062304,,10,6,6,419.0,7,5.0,,,,55,,ダ1400,,,,,1301.0,1.0,
2021106792,2025-06-08,金沢,曇,5,おトクにPLAY!オ(C2),202546060805,,10,7,8,120.0,4,10.0,,,,55,,ダ1500,,,,,1401.0,2.0,
2021106792,2025-05-26,金沢,曇,5,C23,202546052605,,9,2,2,312.0,6,3.0,,,,55,,ダ1400,,,,,1307.0,0.0,
2021106792,2025-05-13,金沢,晴,3,C26　特別編成(C2特別),202546051303,,9,4,4,53.0,4,4.0,,,,55,,ダ1500,,,,,1381.0,0.0,
2021106792,2025-04-27,金沢,晴,5,C24,202546042705,,8,4,4,241.0,6,3.0,,,,55,,ダ1400,,,,,1321.0,0.0,
2021106792,2025-04-08,金沢,雨,6,☆桃歌ちゃん小学校入(C1),202546040806,,7,5,5,56.0,3,6.0,,,,55,,ダ1500,,,,,1402.0,3.0,
2021106792,2025-03-24,金沢,曇,3,激熱CHANCE!秋(C1),202546032403,,8,3,3,39.0,3,4.0,,,,54,,ダ1500,,,,,1396.0,1.0,
2021106792,2025-02-16,1小倉8,晴,12,4歳以上1勝クラス,202510010812,,15,4,6,992.0,13,9.0,,,,51,,芝1800,,,,,1490.0,0.0,
2021106792,2025-02-09,1小倉6,晴,8,4歳以上1勝クラス,202510010608,,16,6,12,1718.0,14,10.0,,,,52,,芝2000,,,,,2032.0,1.0,
2021106792,2025-02-01,1小倉3,雨,8,4歳以上1勝クラス,202510010308,,16,7,14,444.0,11,11.0,,,,52,,芝1800,,,,,1503.0,1.0,
2021106792,2024-09-01,3新潟8,晴,4,3歳未勝利,202404030804,,18,3,6,123.0,7,5.0,,,,55,,芝2200,,,,,2144.0,0.0,
2021106792,2024-08-24,3新潟5,晴,4,3歳未勝利,202404030504,,18,1,2,76.0,5,5.0,,,,55,,芝2000,,,,,2010.0,0.0,
2021106792,2024-08-11,3新潟2,晴,6,3歳未勝利,202404030206,,18,2,3,167.0,6,5.0,,,,55,,芝1800,,,,,1476.0,0.0,
2021106792,2024-04-14,3中山8,晴,4,3歳未勝利,202406030804,,17,2,4,133.0,6,4.0,,,,55,,芝2200,,,,,2141.0,0.0,
2021106792,2024-03-24,1中京6,小雨,4,3歳未勝利,202407010604,,16,1,1,192.0,7,6.0,,,,55,,芝2000,,,,,2041.0,0.0,
2021106792,2024-03-09,1中京1,晴,3,3歳未勝利,202407010103,,12,7,10,259.0,8,6.0,,,,52,,芝2000,,,,,2039.0,0.0,
2021106792,2024-02-18,1東京8,晴,4,3歳未勝利,202405010804,,16,2,3,744.0,9,7.0,,,,55,,芝1800,,,,,1491.0,0.0,
2021106792,2023-12-16,5中山5,晴,4,2歳未勝利,202306050504,,16,2,4,538.0,7,7.0,,,,55,,芝1800,,,,,1500.0,1.0,
2021106792,2023-11-19,5東京6,晴,2,2歳未勝利,202305050602,,16,5,10,587.0,7,4.0,,,,55,,芝1800,,,,,1485.0,0.0,
2021106792,2023-10-29,4新潟6,小雨,1,2歳未勝利,202304040601,,15,2,2,333.0,9,7.0,,,,53,,芝2000,,,,,2054.0,1.0,
2021106792,2023-10-09,4東京3,雨,2,2歳未勝利,202305040302,,13,5,7,630.0,8,5.0,,,,53,,芝1600,,,,,1360.0,0.0,
2021106792,2023-08-26,3新潟5,晴,5,2歳新馬,202304030505,,11,6,6,508.0,9,7.0,,,,53,,芝1800,,,,,1508.0,1.0,
2021106823,2025-01-25,1小倉1,晴,11,小倉牝馬S(GIII),202510010111,,18,7,14,124.0,5,3.0,,,,55,,芝2000,,,,,1586.0,0.0,
2021106823,2024-11-30,7京都1,晴,11,チャレンジC(GIII),202408070111,,15,4,6,152.0,8,8.0,,,,53,,芝2000,,,,,1595.0,1.0,
2021106823,2024-10-13,5京都4,晴,11,秋華賞(GI),202408050411,,15,5,8,274.0,9,9.0,,,,55,,芝2000,,,,,1580.0,0.0,
2021106823,2024-07-28,1札幌4,晴,11,クイーンS(GIII),202401010411,,14,7,12,96.0,5,1.0,,,,51,,芝1800,,,,,1474.0,0.0,
2021106823,2024-05-19,2東京10,曇,11,優駿牝馬(GI),202405021011,,18,3,5,190.0,7,12.0,,,,55,,芝2400,,,,,2252.0,1.0,
2021106823,2024-04-28,2東京4,晴,11,スイートピーS(L),202405020411,,13,4,5,72.0,6,1.0,,,,55,,芝1800,,,,,1456.0,0.0,
2021106823,2024-04-06,3中山5,曇,7,3歳1勝クラス,202406030507,,8,5,5,22.0,1,1.0,,,,55,,芝1800,,,,,1483.0,,
2021106823,2023-10-09,4東京3,雨,3,2歳未勝利,202305040303,,9,4,4,42.0,2,1.0,,,,55,,芝1800,,,,,1486.0,,
2021106823,2023-09-18,4中山5,晴,4,2歳未勝利,202306040504,,11,3,3,49.0,3,4.0,,,,55,,芝1800,,,,,1496.0,0.0,
2021106823,2023-08-20,3新潟4,晴,1,2歳未勝利,202304030401,,9,4,4,30.0,2,2.0,,,,55,,芝1600,,,,,1348.0,0.0,
2021106823,2023-08-05,2新潟3,晴,5,2歳新馬,202304020305,,13,3,3,62.0,2,3.0,,,,55,,芝1800,,,,,1512.0,0.0,
2021110056,2025-10-04,3京都1,曇,11,オパールS(L),202508030111,,18,7,14,665.0,17,17.0,,,,55,,芝1200,,,,,1107.0,3.0,
2021110056,2025-09-14,4中山4,曇,11,ラジオ日本賞(OP),202506040411,,16,5,9,327.0,12,14.0,,,,57,,ダ1200,,,,,1117.0,1.0,
2021110056,2025-07-20,2福島8,晴,11,福島テレビ賞(OP),202503020811,,13,5,6,116.0,6,6.0,,,,57,,ダ1150,,,,,1080.0,0.0,
2021110056,2025-04-26,2京都1,晴,11,天王山S(OP),202508020111,,14,7,11,202.0,8,10.0,,,,57,,ダ1200,,,,,1118.0,1.0,
2021110056,2025-04-06,2阪神4,晴,12,陽春S(3勝クラス),202509020412,,11,4,4,24.0,1,1.0,,,,58,,ダ1200,,,,,1114.0,,
2021110056,2024-11-30,7京都1,晴,10,姫路S(3勝クラス),202408070110,,15,7,13,56.0,2,5.0,,,,57,,ダ1200,,,,,1121.0,0.0,
2021110056,2024-11-02,6京都1,雨,10,貴船S(3勝クラス),202408060110,,16,6,11,28.0,2,8.0,,,,57,,ダ1200,,,,,1119.0,1.0,
2021110056,2024-10-05,5京都1,晴,10,大山崎S(3勝クラス),202408050110,,16,6,11,32.0,2,2.0,,,,57,,ダ1200,,,,,1117.0,0.0,
2021110056,2024-09-14,4中山3,晴,11,初風S(3勝クラス),202406040311,,16,8,15,37.0,1,2.0,,,,55,,ダ1200,,,,,1114.0,0.0,
2021110056,2024-04-29,園田,雨,11,兵庫チャンピオンシッ(JpnII),202450042911,,11,6,6,62.0,3,8.0,,,,57,,ダ1400,,,,,1303.0,1.0,
2021110056,2024-01-17,船橋,晴,11,ブルーバードC(JpnIII),202443011711,,9,4,4,110.0,4,2.0,,,,57,,ダ1800,,,,,1559.0,0.0,
2021110056,2023-12-10,5阪神4,晴,6,2歳1勝クラス,202309050406,,7,7,7,51.0,2,1.0,,,,56,,ダ1200,,,,,1121.0,,
2021110056,2023-10-22,2京都7,晴,8,なでしこ賞(1勝クラス),202308020708,,8,3,3,45.0,3,4.0,,,,56,,ダ1400,,,,,1257.0,1.0,
2021110056,2023-10-09,2京都3,曇,2,2歳未勝利,202308020302,,10,7,8,21.0,1,1.0,,,,56,,ダ1200,,,,,1126.0,,
2021110056,2023-09-23,4阪神6,曇,2,2歳未勝利,202309040602,,10,7,7,34.0,2,3.0,,,,55,,芝1200,,,,,1093.0,0.0,
2021110056,2023-09-03,3小倉8,晴,2,2歳未勝利,202310030802,,14,7,11,69.0,4,3.0,,,,55,,芝1200,,,,,1094.0,0.0,
2021110056,2023-07-01,3中京1,曇,1,2歳未勝利,202307030101,,7,1,1,80.0,3,2.0,,,,55,,芝1400,,,,,1240.0,0.0,
2021110056,2023-06-17,3阪神5,晴,5,2歳新馬,202309030505,,13,3,3,70.0,3,5.0,,,,55,,ダ1200,,,,,1146.0,1.0,
